TRX_ID,TRX_TS,PRODUCT_ID,PRODUCT_NAME,PRICE
811,10/30/2017 13:16,229,Bakmi Goreng Jawa,34000
811,10/30/2017 13:16,231,Nasi Goreng Jawa,33000
811,10/30/2017 13:16,234,Soto Madura,48000
811,10/30/2017 13:16,273,Dark Chocolate (Hot/Ice),26000
811,10/30/2017 13:16,281,Es Teh,11000
811,10/30/2017 13:16,285,Ice Lychee Tea,26000
811,10/30/2017 13:16,302,Fresh Orange Juice,34000
811,10/30/2017 13:16,302,Fresh Orange Juice,34000
811,10/30/2017 13:16,334,Extra Kerupuk Putih,6000
812,10/30/2017 14:08,234,Soto Madura,48000
813,10/30/2017 16:22,221,Toast Egg & Corned Beef,28000
813,10/30/2017 16:22,277,Kopi Tarik ,20000
814,10/30/2017 18:31,257,Pisang Bakar Keju,25000
815,10/30/2017 18:51,239,Spaghetti Bolognese,38000
815,10/30/2017 18:51,268,Macchiato,26000
815,10/30/2017 18:51,303,A & W Root Beer,18000
816,10/30/2017 20:23,217,Toast Kaya (Srikaya),22000
816,10/30/2017 20:23,230,Bihun Godog Rawit,30000
816,10/30/2017 20:23,281,Es Teh,11000
816,10/30/2017 20:23,281,Es Teh,11000
817,10/30/2017 21:05,231,Nasi Goreng Jawa,33000
817,10/30/2017 21:05,243,Small Beef Burger,36000
817,10/30/2017 21:05,243,Small Beef Burger,36000
817,10/30/2017 21:05,252,French Fries (300gr),29000
817,10/30/2017 21:05,285,Ice Lychee Tea,26000
818,10/30/2017 21:26,232,Bakmi Goreng Seafood,36000
819,10/31/2017 10:24,243,Small Beef Burger,36000
819,10/31/2017 10:24,263,Cappucino,32000
820,10/31/2017 10:43,234,Soto Madura,48000
821,10/31/2017 12:18,258,Spring Roll /Lumpia Goreng,28000
821,10/31/2017 12:18,277,Kopi Tarik ,20000
822,10/31/2017 13:06,239,Spaghetti Bolognese,38000
822,10/31/2017 13:06,263,Cappucino,32000
823,10/31/2017 13:38,262,Americano,28000
824,10/31/2017 17:07,215,Toast Cheese,22000
824,10/31/2017 17:07,281,Es Teh,11000
825,10/31/2017 17:14,273,Dark Chocolate (Hot/Ice),26000
825,10/31/2017 17:14,285,Ice Lychee Tea,26000
826,10/31/2017 17:53,227,Club Sandwich + Free Coffee,44000
826,10/31/2017 17:53,227,Club Sandwich + Free Coffee,44000
827,10/31/2017 19:16,232,Bakmi Goreng Seafood,36000
827,10/31/2017 19:16,234,Soto Madura,48000
827,10/31/2017 19:16,281,Es Teh,11000
827,10/31/2017 19:16,293,Green Tea Milk Shake,39000
827,10/31/2017 19:16,306,Air Mineral,8000
828,10/31/2017 20:15,224,French Toast,28000
828,10/31/2017 20:15,256,Singkong Goreng Kampoeng,24000
828,10/31/2017 20:15,273,Dark Chocolate (Hot/Ice),26000
828,10/31/2017 20:15,300,Hot Barley Milk / Susu Gandum,24000
829,10/31/2017 20:33,257,Pisang Bakar Keju,25000
829,10/31/2017 20:33,281,Es Teh,11000
829,10/31/2017 20:33,284,Ice Rose Tea (Es Teh Mawar),18000
830,10/31/2017 20:47,284,Ice Rose Tea (Es Teh Mawar),18000
831,11/1/2017 12:37,228,Bakmi Godog Keju,30000
831,11/1/2017 12:37,235,Sate Ayam,36000
831,11/1/2017 12:37,258,Spring Roll /Lumpia Goreng,28000
831,11/1/2017 12:37,264,Cafe Latte,32000
831,11/1/2017 12:37,281,Es Teh,11000
831,11/1/2017 12:37,281,Es Teh,11000
832,11/1/2017 13:57,231,Nasi Goreng Jawa,33000
832,11/1/2017 13:57,237,Fuyunghai Kepiting,48000
832,11/1/2017 13:57,283,Hot/Ice Lemon Tea,26000
832,11/1/2017 13:57,285,Ice Lychee Tea,26000
833,11/1/2017 14:02,231,Nasi Goreng Jawa,33000
833,11/1/2017 14:02,231,Nasi Goreng Jawa,33000
833,11/1/2017 14:02,281,Es Teh,11000
833,11/1/2017 14:02,337,Extra Telur,6000
834,11/1/2017 16:03,254,Pisang Goreng Kampoeng,27000
835,11/1/2017 17:46,258,Spring Roll /Lumpia Goreng,28000
835,11/1/2017 17:46,259,Garlic Bread & Salad,26000
835,11/1/2017 17:46,283,Hot/Ice Lemon Tea,26000
835,11/1/2017 17:46,306,Air Mineral,8000
836,11/1/2017 19:17,234,Soto Madura,48000
836,11/1/2017 19:17,243,Small Beef Burger,36000
837,11/1/2017 20:08,334,Extra Kerupuk Putih,6000
838,11/1/2017 20:54,258,Spring Roll /Lumpia Goreng,28000
838,11/1/2017 20:54,283,Hot/Ice Lemon Tea,26000
838,11/1/2017 20:54,285,Ice Lychee Tea,26000
839,11/1/2017 21:43,266,Cafe Latte + Hazelnut,35000
839,11/1/2017 21:43,334,Extra Kerupuk Putih,6000
840,11/1/2017 21:44,251,Sosis &amp French Fries,39000
840,11/1/2017 21:44,288,Chocolate Milk Shake,35000
840,11/1/2017 21:44,302,Fresh Orange Juice,34000
841,11/1/2017 21:45,256,Singkong Goreng Kampoeng,24000
841,11/1/2017 21:45,301,Hot Honey Ginger Milk,29000
841,11/1/2017 21:45,301,Hot Honey Ginger Milk,29000
841,11/1/2017 21:45,306,Air Mineral,8000
842,11/1/2017 21:46,234,Soto Madura,48000
842,11/1/2017 21:46,238,Nasi Capcay Seafood Goreng,39000
842,11/1/2017 21:46,281,Es Teh,11000
842,11/1/2017 21:46,306,Air Mineral,8000
842,11/1/2017 21:46,334,Extra Kerupuk Putih,6000
843,11/1/2017 21:47,281,Es Teh,11000
843,11/1/2017 21:47,285,Ice Lychee Tea,26000
844,11/2/2017 9:04,227,Club Sandwich + Free Coffee,44000
844,11/2/2017 9:04,246,Cheese Mushroom Omelette,34000
844,11/2/2017 9:04,283,Hot/Ice Lemon Tea,26000
845,11/2/2017 10:40,228,Bakmi Godog Keju,30000
845,11/2/2017 10:40,228,Bakmi Godog Keju,30000
845,11/2/2017 10:40,231,Nasi Goreng Jawa,33000
845,11/2/2017 10:40,231,Nasi Goreng Jawa,33000
845,11/2/2017 10:40,233,Rawon,36000
845,11/2/2017 10:40,234,Soto Madura,48000
845,11/2/2017 10:40,236,Nasi Putih,7000
845,11/2/2017 10:40,241,Beef Burger XL + Fries,48000
845,11/2/2017 10:40,246,Cheese Mushroom Omelette,34000
845,11/2/2017 10:40,252,French Fries (300gr),29000
845,11/2/2017 10:40,281,Es Teh,11000
845,11/2/2017 10:40,281,Es Teh,11000
845,11/2/2017 10:40,281,Es Teh,11000
845,11/2/2017 10:40,283,Hot/Ice Lemon Tea,26000
845,11/2/2017 10:40,283,Hot/Ice Lemon Tea,26000
845,11/2/2017 10:40,302,Fresh Orange Juice,34000
845,11/2/2017 10:40,302,Fresh Orange Juice,34000
846,11/2/2017 12:58,228,Bakmi Godog Keju,30000
846,11/2/2017 12:58,233,Rawon,36000
846,11/2/2017 12:58,235,Sate Ayam,36000
846,11/2/2017 12:58,281,Es Teh,11000
846,11/2/2017 12:58,334,Extra Kerupuk Putih,6000
847,11/2/2017 13:41,249,Cheese Balls,29000
847,11/2/2017 13:41,285,Ice Lychee Tea,26000
848,11/2/2017 13:41,262,Americano,28000
848,11/2/2017 13:41,302,Fresh Orange Juice,34000
849,11/2/2017 13:54,255,Tape Goreng/Bakar Kampoeng,24000
849,11/2/2017 13:54,262,Americano,28000
849,11/2/2017 13:54,288,Chocolate Milk Shake,35000
850,11/2/2017 13:54,231,Nasi Goreng Jawa,33000
851,11/2/2017 15:07,217,Toast Kaya (Srikaya),22000
851,11/2/2017 15:07,232,Bakmi Goreng Seafood,36000
851,11/2/2017 15:07,276,Kopi Tubruk,18000
851,11/2/2017 15:07,291,Oreo Milk Shake,36000
851,11/2/2017 15:07,306,Air Mineral,8000
851,11/2/2017 15:07,325,Sop Seafood (Sambel Tauco),36000
852,11/2/2017 20:39,228,Bakmi Godog Keju,30000
852,11/2/2017 20:39,228,Bakmi Godog Keju,30000
852,11/2/2017 20:39,228,Bakmi Godog Keju,30000
852,11/2/2017 20:39,232,Bakmi Goreng Seafood,36000
852,11/2/2017 20:39,232,Bakmi Goreng Seafood,36000
852,11/2/2017 20:39,234,Soto Madura,48000
852,11/2/2017 20:39,255,Tape Goreng/Bakar Kampoeng,24000
852,11/2/2017 20:39,257,Pisang Bakar Keju,25000
852,11/2/2017 20:39,276,Kopi Tubruk,18000
852,11/2/2017 20:39,279,Vietnamese Coffee,26000
852,11/2/2017 20:39,281,Es Teh,11000
852,11/2/2017 20:39,281,Es Teh,11000
852,11/2/2017 20:39,283,Hot/Ice Lemon Tea,26000
852,11/2/2017 20:39,283,Hot/Ice Lemon Tea,26000
852,11/2/2017 20:39,285,Ice Lychee Tea,26000
852,11/2/2017 20:39,306,Air Mineral,8000
852,11/2/2017 20:39,307,Ice Lemonade,36000
852,11/2/2017 20:39,307,Ice Lemonade,36000
852,11/2/2017 20:39,307,Ice Lemonade,36000
852,11/2/2017 20:39,329,Nasi Goreng Ikan Asin Pedas,32000
852,11/2/2017 20:39,334,Extra Kerupuk Putih,6000
852,11/2/2017 20:39,337,Extra Telur,6000
853,11/2/2017 20:48,245,Big Breakfast + Free Coffee,58000
854,11/3/2017 10:03,222,Telur Kampung 1/2 Matang (2 butir),18000
854,11/3/2017 10:03,228,Bakmi Godog Keju,30000
854,11/3/2017 10:03,281,Es Teh,11000
854,11/3/2017 10:03,307,Ice Lemonade,36000
855,11/3/2017 10:27,218,Toast Special (peanut + choco + cheese),25000
855,11/3/2017 10:27,249,Cheese Balls,29000
855,11/3/2017 10:27,293,Green Tea Milk Shake,39000
855,11/3/2017 10:27,306,Air Mineral,8000
856,11/3/2017 13:08,233,Rawon,36000
856,11/3/2017 13:08,235,Sate Ayam,36000
856,11/3/2017 13:08,236,Nasi Putih,7000
856,11/3/2017 13:08,255,Tape Goreng/Bakar Kampoeng,24000
856,11/3/2017 13:08,281,Es Teh,11000
856,11/3/2017 13:08,306,Air Mineral,8000
857,11/3/2017 13:20,232,Bakmi Goreng Seafood,36000
857,11/3/2017 13:20,302,Fresh Orange Juice,34000
857,11/3/2017 13:20,306,Air Mineral,8000
858,11/3/2017 13:45,228,Bakmi Godog Keju,30000
858,11/3/2017 13:45,231,Nasi Goreng Jawa,33000
858,11/3/2017 13:45,236,Nasi Putih,7000
858,11/3/2017 13:45,238,Nasi Capcay Seafood Goreng,39000
858,11/3/2017 13:45,285,Ice Lychee Tea,26000
858,11/3/2017 13:45,302,Fresh Orange Juice,34000
858,11/3/2017 13:45,302,Fresh Orange Juice,34000
858,11/3/2017 13:45,302,Fresh Orange Juice,34000
858,11/3/2017 13:45,331,Nasi Sop Ceker,20000
858,11/3/2017 13:45,334,Extra Kerupuk Putih,6000
858,11/3/2017 13:45,334,Extra Kerupuk Putih,6000
859,11/3/2017 15:35,264,Cafe Latte,32000
860,11/3/2017 16:04,254,Pisang Goreng Kampoeng,27000
860,11/3/2017 16:04,285,Ice Lychee Tea,26000
860,11/3/2017 16:04,285,Ice Lychee Tea,26000
861,11/3/2017 16:53,231,Nasi Goreng Jawa,33000
861,11/3/2017 16:53,231,Nasi Goreng Jawa,33000
861,11/3/2017 16:53,235,Sate Ayam,36000
861,11/3/2017 16:53,281,Es Teh,11000
861,11/3/2017 16:53,293,Green Tea Milk Shake,39000
861,11/3/2017 16:53,304,Coca-cola,18000
861,11/3/2017 16:53,306,Air Mineral,8000
861,11/3/2017 16:53,334,Extra Kerupuk Putih,6000
861,11/3/2017 16:53,334,Extra Kerupuk Putih,6000
862,11/3/2017 18:16,215,Toast Cheese,22000
862,11/3/2017 18:16,263,Cappucino,32000
862,11/3/2017 18:16,285,Ice Lychee Tea,26000
862,11/3/2017 18:16,303,A & W Root Beer,18000
863,11/3/2017 18:40,241,Beef Burger XL + Fries,48000
863,11/3/2017 18:40,281,Es Teh,11000
864,11/3/2017 19:15,235,Sate Ayam,36000
865,11/3/2017 20:41,230,Bihun Godog Rawit,30000
865,11/3/2017 20:41,231,Nasi Goreng Jawa,33000
865,11/3/2017 20:41,255,Tape Goreng/Bakar Kampoeng,24000
865,11/3/2017 20:41,301,Hot Honey Ginger Milk,29000
865,11/3/2017 20:41,301,Hot Honey Ginger Milk,29000
865,11/3/2017 20:41,306,Air Mineral,8000
866,11/3/2017 21:26,228,Bakmi Godog Keju,30000
866,11/3/2017 21:26,281,Es Teh,11000
867,11/3/2017 21:44,228,Bakmi Godog Keju,30000
867,11/3/2017 21:44,229,Bakmi Goreng Jawa,34000
867,11/3/2017 21:44,281,Es Teh,11000
867,11/3/2017 21:44,281,Es Teh,11000
868,11/4/2017 8:56,215,Toast Cheese,22000
868,11/4/2017 8:56,215,Toast Cheese,22000
868,11/4/2017 8:56,234,Soto Madura,48000
869,11/4/2017 12:01,233,Rawon,36000
869,11/4/2017 12:01,233,Rawon,36000
869,11/4/2017 12:01,236,Nasi Putih,7000
869,11/4/2017 12:01,236,Nasi Putih,7000
869,11/4/2017 12:01,279,Vietnamese Coffee,26000
870,11/4/2017 12:03,273,Dark Chocolate (Hot/Ice),26000
871,11/4/2017 13:40,240,Beef Burger XL,38000
872,11/4/2017 13:54,231,Nasi Goreng Jawa,33000
872,11/4/2017 13:54,232,Bakmi Goreng Seafood,36000
872,11/4/2017 13:54,252,French Fries (300gr),29000
872,11/4/2017 13:54,281,Es Teh,11000
872,11/4/2017 13:54,281,Es Teh,11000
873,11/4/2017 15:32,233,Rawon,36000
873,11/4/2017 15:32,236,Nasi Putih,7000
873,11/4/2017 15:32,241,Beef Burger XL + Fries,48000
873,11/4/2017 15:32,262,Americano,28000
873,11/4/2017 15:32,271,Ice Coffee Float (Blend),36000
873,11/4/2017 15:32,281,Es Teh,11000
873,11/4/2017 15:32,281,Es Teh,11000
874,11/4/2017 18:51,231,Nasi Goreng Jawa,33000
874,11/4/2017 18:51,277,Kopi Tarik ,20000
875,11/4/2017 19:05,229,Bakmi Goreng Jawa,34000
875,11/4/2017 19:05,232,Bakmi Goreng Seafood,36000
876,11/4/2017 20:48,215,Toast Cheese,22000
876,11/4/2017 20:48,221,Toast Egg & Corned Beef,28000
876,11/4/2017 20:48,228,Bakmi Godog Keju,30000
876,11/4/2017 20:48,231,Nasi Goreng Jawa,33000
876,11/4/2017 20:48,233,Rawon,36000
876,11/4/2017 20:48,236,Nasi Putih,7000
876,11/4/2017 20:48,258,Spring Roll /Lumpia Goreng,28000
876,11/4/2017 20:48,273,Dark Chocolate (Hot/Ice),26000
876,11/4/2017 20:48,277,Kopi Tarik ,20000
876,11/4/2017 20:48,278,Kopi Susu Kampoeng,24000
876,11/4/2017 20:48,286,A&W Root Beer & Vanila Float,26000
876,11/4/2017 20:48,301,Hot Honey Ginger Milk,29000
876,11/4/2017 20:48,303,A & W Root Beer,18000
876,11/4/2017 20:48,304,Coca-cola,18000
876,11/4/2017 20:48,306,Air Mineral,8000
876,11/4/2017 20:48,307,Ice Lemonade,36000
876,11/4/2017 20:48,335,Extra Klanting,10000
877,11/4/2017 20:49,218,Toast Special (peanut + choco + cheese),25000
877,11/4/2017 20:49,257,Pisang Bakar Keju,25000
877,11/4/2017 20:49,291,Oreo Milk Shake,36000
877,11/4/2017 20:49,293,Green Tea Milk Shake,39000
878,11/4/2017 20:54,293,Green Tea Milk Shake,39000
879,11/5/2017 11:45,239,Spaghetti Bolognese,38000
879,11/5/2017 11:45,252,French Fries (300gr),29000
879,11/5/2017 11:45,252,French Fries (300gr),29000
879,11/5/2017 11:45,263,Cappucino,32000
879,11/5/2017 11:45,264,Cafe Latte,32000
879,11/5/2017 11:45,306,Air Mineral,8000
880,11/5/2017 13:36,253,Pannekoek,26000
880,11/5/2017 13:36,254,Pisang Goreng Kampoeng,27000
881,11/5/2017 14:18,263,Cappucino,32000
882,11/5/2017 16:39,291,Oreo Milk Shake,36000
882,11/5/2017 16:39,301,Hot Honey Ginger Milk,29000
882,11/5/2017 16:39,301,Hot Honey Ginger Milk,29000
883,11/5/2017 17:25,281,Es Teh,11000
883,11/5/2017 17:25,284,Ice Rose Tea (Es Teh Mawar),18000
884,11/5/2017 18:23,252,French Fries (300gr),29000
884,11/5/2017 18:23,262,Americano,28000
884,11/5/2017 18:23,293,Green Tea Milk Shake,39000
885,11/5/2017 18:44,228,Bakmi Godog Keju,30000
885,11/5/2017 18:44,283,Hot/Ice Lemon Tea,26000
885,11/5/2017 18:44,306,Air Mineral,8000
886,11/5/2017 18:44,306,Air Mineral,8000
887,11/5/2017 18:54,233,Rawon,36000
888,11/5/2017 19:01,262,Americano,28000
888,11/5/2017 19:01,262,Americano,28000
888,11/5/2017 19:01,306,Air Mineral,8000
889,11/5/2017 19:16,235,Sate Ayam,36000
890,11/5/2017 19:16,233,Rawon,36000
890,11/5/2017 19:16,233,Rawon,36000
891,11/5/2017 19:23,231,Nasi Goreng Jawa,33000
891,11/5/2017 19:23,235,Sate Ayam,36000
891,11/5/2017 19:23,254,Pisang Goreng Kampoeng,27000
891,11/5/2017 19:23,281,Es Teh,11000
891,11/5/2017 19:23,281,Es Teh,11000
891,11/5/2017 19:23,306,Air Mineral,8000
892,11/5/2017 20:22,237,Fuyunghai Kepiting,48000
892,11/5/2017 20:22,238,Nasi Capcay Seafood Goreng,39000
892,11/5/2017 20:22,285,Ice Lychee Tea,26000
892,11/5/2017 20:22,307,Ice Lemonade,36000
893,11/5/2017 20:27,228,Bakmi Godog Keju,30000
893,11/5/2017 20:27,252,French Fries (300gr),29000
894,11/5/2017 20:28,253,Pannekoek,26000
894,11/5/2017 20:28,273,Dark Chocolate (Hot/Ice),26000
894,11/5/2017 20:28,277,Kopi Tarik ,20000
894,11/5/2017 20:28,277,Kopi Tarik ,20000
895,11/5/2017 20:29,251,Sosis &amp French Fries,39000
895,11/5/2017 20:29,270,Affogato (Ice Vanilla & Espresso),28000
895,11/5/2017 20:29,286,A&W Root Beer & Vanila Float,26000
896,11/5/2017 20:44,263,Cappucino,32000
897,11/6/2017 10:47,218,Toast Special (peanut + choco + cheese),25000
897,11/6/2017 10:47,228,Bakmi Godog Keju,30000
897,11/6/2017 10:47,257,Pisang Bakar Keju,25000
897,11/6/2017 10:47,264,Cafe Latte,32000
897,11/6/2017 10:47,264,Cafe Latte,32000
897,11/6/2017 10:47,306,Air Mineral,8000
898,11/6/2017 12:35,229,Bakmi Goreng Jawa,34000
898,11/6/2017 12:35,281,Es Teh,11000
899,11/6/2017 16:12,255,Tape Goreng/Bakar Kampoeng,24000
899,11/6/2017 16:12,257,Pisang Bakar Keju,25000
899,11/6/2017 16:12,263,Cappucino,32000
900,11/6/2017 17:14,232,Bakmi Goreng Seafood,36000
900,11/6/2017 17:14,239,Spaghetti Bolognese,38000
900,11/6/2017 17:14,281,Es Teh,11000
900,11/6/2017 17:14,281,Es Teh,11000
900,11/6/2017 17:14,306,Air Mineral,8000
901,11/6/2017 17:49,249,Cheese Balls,29000
902,11/6/2017 18:39,235,Sate Ayam,36000
903,11/6/2017 21:05,276,Kopi Tubruk,18000
904,11/7/2017 10:14,228,Bakmi Godog Keju,30000
904,11/7/2017 10:14,228,Bakmi Godog Keju,30000
904,11/7/2017 10:14,228,Bakmi Godog Keju,30000
904,11/7/2017 10:14,281,Es Teh,11000
904,11/7/2017 10:14,281,Es Teh,11000
905,11/7/2017 10:40,252,French Fries (300gr),29000
905,11/7/2017 10:40,252,French Fries (300gr),29000
906,11/7/2017 13:00,228,Bakmi Godog Keju,30000
906,11/7/2017 13:00,228,Bakmi Godog Keju,30000
906,11/7/2017 13:00,232,Bakmi Goreng Seafood,36000
906,11/7/2017 13:00,275,Strawberry Ice & Esspresso,28000
906,11/7/2017 13:00,283,Hot/Ice Lemon Tea,26000
906,11/7/2017 13:00,285,Ice Lychee Tea,26000
907,11/7/2017 18:47,262,Americano,28000
907,11/7/2017 18:47,306,Air Mineral,8000
908,11/7/2017 21:31,228,Bakmi Godog Keju,30000
908,11/7/2017 21:31,231,Nasi Goreng Jawa,33000
908,11/7/2017 21:31,281,Es Teh,11000
908,11/7/2017 21:31,281,Es Teh,11000
909,11/8/2017 10:18,231,Nasi Goreng Jawa,33000
909,11/8/2017 10:18,232,Bakmi Goreng Seafood,36000
909,11/8/2017 10:18,232,Bakmi Goreng Seafood,36000
909,11/8/2017 10:18,281,Es Teh,11000
910,11/8/2017 13:29,231,Nasi Goreng Jawa,33000
910,11/8/2017 13:29,231,Nasi Goreng Jawa,33000
910,11/8/2017 13:29,231,Nasi Goreng Jawa,33000
910,11/8/2017 13:29,233,Rawon,36000
910,11/8/2017 13:29,233,Rawon,36000
910,11/8/2017 13:29,236,Nasi Putih,7000
910,11/8/2017 13:29,236,Nasi Putih,7000
910,11/8/2017 13:29,281,Es Teh,11000
910,11/8/2017 13:29,281,Es Teh,11000
910,11/8/2017 13:29,283,Hot/Ice Lemon Tea,26000
910,11/8/2017 13:29,283,Hot/Ice Lemon Tea,26000
910,11/8/2017 13:29,288,Chocolate Milk Shake,35000
911,11/8/2017 19:04,234,Soto Madura,48000
911,11/8/2017 19:04,281,Es Teh,11000
911,11/8/2017 19:04,281,Es Teh,11000
912,11/8/2017 19:23,231,Nasi Goreng Jawa,33000
912,11/8/2017 19:23,281,Es Teh,11000
913,11/8/2017 19:25,228,Bakmi Godog Keju,30000
913,11/8/2017 19:25,228,Bakmi Godog Keju,30000
913,11/8/2017 19:25,228,Bakmi Godog Keju,30000
913,11/8/2017 19:25,230,Bihun Godog Rawit,30000
913,11/8/2017 19:25,254,Pisang Goreng Kampoeng,27000
913,11/8/2017 19:25,281,Es Teh,11000
913,11/8/2017 19:25,281,Es Teh,11000
913,11/8/2017 19:25,281,Es Teh,11000
914,11/8/2017 20:09,230,Bihun Godog Rawit,30000
915,11/8/2017 20:54,227,Club Sandwich + Free Coffee,44000
915,11/8/2017 20:54,335,Extra Klanting,10000
916,11/8/2017 20:55,216,Toast Peanut (Kacang Gula Kelapa),23000
916,11/8/2017 20:55,291,Oreo Milk Shake,36000
917,11/8/2017 21:26,270,Affogato (Ice Vanilla & Espresso),28000
918,11/9/2017 11:50,235,Sate Ayam,36000
919,11/9/2017 11:55,277,Kopi Tarik ,20000
920,11/9/2017 14:31,233,Rawon,36000
920,11/9/2017 14:31,235,Sate Ayam,36000
920,11/9/2017 14:31,236,Nasi Putih,7000
920,11/9/2017 14:31,301,Hot Honey Ginger Milk,29000
920,11/9/2017 14:31,301,Hot Honey Ginger Milk,29000
920,11/9/2017 14:31,334,Extra Kerupuk Putih,6000
921,11/9/2017 16:53,273,Dark Chocolate (Hot/Ice),26000
921,11/9/2017 16:53,281,Es Teh,11000
922,11/9/2017 17:12,259,Garlic Bread & Salad,26000
923,11/9/2017 19:29,228,Bakmi Godog Keju,30000
923,11/9/2017 19:29,337,Extra Telur,6000
924,11/9/2017 19:36,235,Sate Ayam,36000
925,11/9/2017 20:49,277,Kopi Tarik ,20000
926,11/9/2017 21:14,231,Nasi Goreng Jawa,33000
927,11/9/2017 21:26,228,Bakmi Godog Keju,30000
927,11/9/2017 21:26,281,Es Teh,11000
927,11/9/2017 21:26,284,Ice Rose Tea (Es Teh Mawar),18000
928,11/10/2017 10:15,229,Bakmi Goreng Jawa,34000
928,11/10/2017 10:15,229,Bakmi Goreng Jawa,34000
928,11/10/2017 10:15,231,Nasi Goreng Jawa,33000
928,11/10/2017 10:15,232,Bakmi Goreng Seafood,36000
928,11/10/2017 10:15,236,Nasi Putih,7000
928,11/10/2017 10:15,281,Es Teh,11000
928,11/10/2017 10:15,281,Es Teh,11000
928,11/10/2017 10:15,281,Es Teh,11000
928,11/10/2017 10:15,281,Es Teh,11000
929,11/10/2017 13:40,228,Bakmi Godog Keju,30000
929,11/10/2017 13:40,233,Rawon,36000
929,11/10/2017 13:40,236,Nasi Putih,7000
929,11/10/2017 13:40,285,Ice Lychee Tea,26000
929,11/10/2017 13:40,306,Air Mineral,8000
930,11/10/2017 13:41,273,Dark Chocolate (Hot/Ice),26000
931,11/10/2017 15:50,233,Rawon,36000
931,11/10/2017 15:50,234,Soto Madura,48000
931,11/10/2017 15:50,236,Nasi Putih,7000
932,11/10/2017 17:07,241,Beef Burger XL + Fries,48000
932,11/10/2017 17:07,281,Es Teh,11000
933,11/10/2017 18:46,228,Bakmi Godog Keju,30000
933,11/10/2017 18:46,239,Spaghetti Bolognese,38000
933,11/10/2017 18:46,255,Tape Goreng/Bakar Kampoeng,24000
933,11/10/2017 18:46,264,Cafe Latte,32000
933,11/10/2017 18:46,283,Hot/Ice Lemon Tea,26000
934,11/10/2017 18:51,256,Singkong Goreng Kampoeng,24000
934,11/10/2017 18:51,281,Es Teh,11000
935,11/10/2017 19:07,230,Bihun Godog Rawit,30000
936,11/10/2017 19:45,264,Cafe Latte,32000
937,11/10/2017 20:31,224,French Toast,28000
937,11/10/2017 20:31,334,Extra Kerupuk Putih,6000
937,11/10/2017 20:31,334,Extra Kerupuk Putih,6000
937,11/10/2017 20:31,334,Extra Kerupuk Putih,6000
938,11/10/2017 20:37,252,French Fries (300gr),29000
938,11/10/2017 20:37,264,Cafe Latte,32000
939,11/10/2017 21:47,251,Sosis &amp French Fries,39000
939,11/10/2017 21:47,283,Hot/Ice Lemon Tea,26000
939,11/10/2017 21:47,306,Air Mineral,8000
940,11/11/2017 9:29,245,Big Breakfast + Free Coffee,58000
941,11/11/2017 11:46,278,Kopi Susu Kampoeng,24000
941,11/11/2017 11:46,281,Es Teh,11000
941,11/11/2017 11:46,306,Air Mineral,8000
942,11/11/2017 12:14,281,Es Teh,11000
943,11/11/2017 12:39,260,Espresso,18000
943,11/11/2017 12:39,268,Macchiato,26000
944,11/11/2017 12:52,232,Bakmi Goreng Seafood,36000
944,11/11/2017 12:52,241,Beef Burger XL + Fries,48000
944,11/11/2017 12:52,281,Es Teh,11000
944,11/11/2017 12:52,281,Es Teh,11000
945,11/11/2017 12:53,214,Toast Chocolate ,22000
945,11/11/2017 12:53,254,Pisang Goreng Kampoeng,27000
945,11/11/2017 12:53,258,Spring Roll /Lumpia Goreng,28000
946,11/11/2017 13:30,235,Sate Ayam,36000
946,11/11/2017 13:30,283,Hot/Ice Lemon Tea,26000
947,11/11/2017 14:05,276,Kopi Tubruk,18000
948,11/11/2017 18:13,230,Bihun Godog Rawit,30000
949,11/11/2017 19:24,284,Ice Rose Tea (Es Teh Mawar),18000
949,11/11/2017 19:24,291,Oreo Milk Shake,36000
950,11/11/2017 19:26,300,Hot Barley Milk / Susu Gandum,24000
950,11/11/2017 19:26,335,Extra Klanting,10000
951,11/11/2017 19:27,306,Air Mineral,8000
952,11/12/2017 9:08,229,Bakmi Goreng Jawa,34000
953,11/12/2017 9:10,245,Big Breakfast + Free Coffee,58000
954,11/12/2017 9:35,279,Vietnamese Coffee,26000
954,11/12/2017 9:35,287,Fanta Vanilla Float,25000
955,11/12/2017 10:42,214,Toast Chocolate ,22000
955,11/12/2017 10:42,254,Pisang Goreng Kampoeng,27000
956,11/12/2017 13:07,239,Spaghetti Bolognese,38000
957,11/12/2017 17:24,218,Toast Special (peanut + choco + cheese),25000
957,11/12/2017 17:24,228,Bakmi Godog Keju,30000
957,11/12/2017 17:24,228,Bakmi Godog Keju,30000
957,11/12/2017 17:24,231,Nasi Goreng Jawa,33000
957,11/12/2017 17:24,233,Rawon,36000
957,11/12/2017 17:24,233,Rawon,36000
957,11/12/2017 17:24,236,Nasi Putih,7000
957,11/12/2017 17:24,246,Cheese Mushroom Omelette,34000
957,11/12/2017 17:24,252,French Fries (300gr),29000
957,11/12/2017 17:24,281,Es Teh,11000
957,11/12/2017 17:24,281,Es Teh,11000
957,11/12/2017 17:24,281,Es Teh,11000
957,11/12/2017 17:24,291,Oreo Milk Shake,36000
957,11/12/2017 17:24,291,Oreo Milk Shake,36000
957,11/12/2017 17:24,306,Air Mineral,8000
957,11/12/2017 17:24,306,Air Mineral,8000
